# File generated fom CXRO data
# found in https://henke.lbl.gov/optical_constants/asf.html
#S 89 Ac
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
      983.7830     38.673200     18.564900
      999.6950     38.894100     18.215600
     1015.8600     39.113900     17.871000
     1032.2900     39.321800     17.516400
     1048.9900     39.513800     17.164800
     1065.9600     39.690900     16.816100
     1083.2000     39.853800     16.474600
     1100.7200     40.005700     16.140000
     1118.5200     40.147400     15.812200
     1136.6100     40.279900     15.491200
     1155.0000     40.404200     15.176700
     1173.6800     40.520400     14.868500
     1192.6600     40.629100     14.566500
     1211.9500     40.730900     14.270600
     1231.5500     40.825700     13.980700
     1251.4700     40.914400     13.697200
     1271.7200     40.997400     13.419800
     1292.2900     41.075200     13.148300
     1313.1900     41.148500     12.882500
     1334.4300     41.217300     12.622100
     1356.0100     41.282100     12.366900
     1377.9400     41.343100     12.116900
     1400.2300     41.400900     11.871900
     1422.8800     41.456000     11.631900
     1445.8900     41.510700     11.396700
     1469.2800     41.564400     11.163400
     1493.0400     41.622600     10.930600
     1517.1900     41.674900     10.685000
     1541.7300     41.710000     10.442500
     1566.6700     41.737300     10.205500
     1592.0100     41.758000      9.974050
     1617.7600     41.773100      9.747800
     1643.9200     41.783200      9.526560
     1670.5100     41.788700      9.310210
     1697.5300     41.790100      9.098840
     1724.9900     41.788800      8.892420
     1752.8900     41.784700      8.686570
     1781.2400     41.774600      8.483950
     1810.0500     41.758600      8.284700
     1839.3200     41.737400      8.090550
     1869.0700     41.712000      7.900890
     1899.3000     41.682300      7.715390
     1930.0200     41.648200      7.534460
     1961.2400     41.610300      7.357860
     1992.9600     41.567900      7.185450
     2025.2000     41.522500      7.019150
     2057.9500     41.475500      6.853390
     2091.2400     41.422800      6.690710
     2125.0600     41.365100      6.531740
     2159.4300     41.302700      6.376530
     2194.3600     41.235600      6.224890
     2229.8500     41.163700      6.077010
     2265.9200     41.086800      5.932300
     2302.5700     41.004600      5.791050
     2339.8100     40.916600      5.653130
     2377.6600     40.822600      5.518480
     2416.1100     40.722100      5.387070
     2455.1900     40.614700      5.258840
     2494.9000     40.499700      5.133700
     2535.2600     40.376300      5.011630
     2576.2600     40.243700      4.892560
     2617.9300     40.100800      4.776420
     2660.2700     39.946200      4.663110
     2703.3000     39.778400      4.552670
     2747.0300     39.595300      4.445010
     2791.4600     39.394500      4.339980
     2836.6100     39.172700      4.237590
     2882.4900     38.925700      4.137850
     2929.1100     38.647900      4.040620
     2976.4800     38.331800      3.945870
     3024.6300     37.966200      3.853530
     3073.5500     37.534900      3.763610
     3123.2600     37.011500      3.675960
     3173.7800     36.349900      3.590560
     3225.1100     35.456400      3.507380
     3277.2700     34.084100      3.426370
     3330.2800     30.946700      3.347430
     3351.0000     18.161000      3.317420
     3351.2000     18.161800     10.826000
     3384.1500     31.920100     10.667800
     3438.8800     33.815000     10.413500
     3494.5000     33.839100     10.165700
     3523.6000     27.638500     10.039900
     3523.8000     27.642200     13.750200
     3551.0200     34.666100     13.592300
     3608.4600     36.621300     13.268900
     3666.8200     37.655200     12.953200
     3726.1300     38.276800     12.644400
     3786.4000     38.076000     12.343500
     3805.7000     35.747600     12.249600
     3805.9000     35.753400     14.038800
     3847.6400     39.300500     13.825800
     3909.8700     40.363600     13.518200
     3973.1100     41.114800     13.215500
     4037.3800     41.726700     12.915500
     4102.6800     42.249200     12.620800
     4169.0300     42.707500     12.330100
     4236.4600     43.114400     12.043900
     4304.9800     43.479400     11.762600
     4374.6200     43.810100     11.486300
     4445.3700     44.110400     11.213600
     4517.2700     44.384000     10.946000
     4590.3300     44.634300     10.683300
     4664.5800     44.863800     10.425100
     4740.0300     45.074600     10.171700
     4816.6900     45.268400      9.923240
     4894.6000     45.446800      9.679480
     4973.7700     45.611000      9.440390
     5054.2100     45.762400      9.206010
     5135.9600     45.901700      8.976410
     5219.0300     46.030100      8.751490
     5303.4400     46.148200      8.531190
     5389.2200     46.256900      8.315570
     5476.3900     46.356900      8.104420
     5564.9700     46.448500      7.897940
     5654.9800     46.532500      7.695780
     5746.4400     46.609400      7.498170
     5839.3900     46.679800      7.304920
     5933.8300     46.743800      7.115960
     6029.8100     46.802000      6.931260
     6127.3300     46.854700      6.750790
     6226.4400     46.902300      6.574440
     6327.1500     46.945100      6.402240
     6429.4800     46.983400      6.234090
     6533.4800     47.017500      6.069750
     6639.1500     47.047600      5.909450
     6746.5400     47.074100      5.752900
     6855.6500     47.097100      5.600180
     6966.5400     47.116700      5.450940
     7079.2200     47.133200      5.305520
     7193.7200     47.146900      5.163610
     7310.0700     47.157800      5.025230
     7428.3100     47.166300      4.890310
     7548.4500     47.172400      4.758690
     7670.5400     47.176300      4.630260
     7794.6100     47.177900      4.505100
     7920.6800     47.177700      4.383270
     8048.7900     47.175500      4.264270
     8178.9800     47.171800      4.148470
     8311.2600     47.166300      4.035540
     8445.6900     47.159300      3.925630
     8582.2900     47.150900      3.818440
     8721.1100     47.141300      3.714070
     8862.1600     47.130300      3.612320
     9005.5000     47.118100      3.513320
     9151.1600     47.105000      3.417020
     9299.1700     47.091000      3.323090
     9449.5800     47.075800      3.231570
     9602.4200     47.059700      3.142620
     9757.7300     47.043000      3.056030
     9915.5500     47.025400      2.971570
    10075.9000     47.007100      2.889460
    10238.9000     46.988100      2.809550
    10404.5000     46.968500      2.731780
    10572.8000     46.948300      2.656090
    10743.8000     46.927600      2.582450
    10917.6000     46.906400      2.510780
    11094.2000     46.884700      2.441060
    11273.6000     46.862600      2.373220
    11455.9000     46.840100      2.307230
    11641.2000     46.817100      2.243040
    11829.5000     46.793800      2.180590
    12020.8000     46.770200      2.119850
    12215.3000     46.746200      2.060770
    12412.8000     46.721800      2.003310
    12613.6000     46.697200      1.947430
    12817.6000     46.672300      1.893090
    13025.0000     46.647000      1.840240
    13235.6000     46.621500      1.788850
    13449.7000     46.595700      1.738890
    13667.2000     46.569600      1.690300
    13888.3000     46.543100      1.643070
    14112.9000     46.516400      1.597140
    14341.2000     46.489400      1.552490
    14573.1000     46.462000      1.509080
    14808.9000     46.434200      1.466880
    15048.4000     46.406100      1.425860
    15291.8000     46.377600      1.385990
    15539.1000     46.348600      1.347230
    15790.4000     46.319200      1.309550
    16045.8000     46.289200      1.272930
    16305.4000     46.258700      1.237330
    16569.1000     46.227600      1.202740
    16837.1000     46.195700      1.169110
    17109.4000     46.163200      1.136430
    17386.1000     46.129700      1.104670
    17667.4000     46.095400      1.073800
    17953.1000     46.059900      1.043810
    18243.5000     46.023300      1.014650
    18538.6000     45.985300      0.986325
    18838.4000     45.945800      0.958794
    19143.1000     45.904600      0.932041
    19452.7000     45.861400      0.906044
    19767.4000     45.815900      0.880780
    20087.1000     45.767700      0.856231
    20412.0000     45.716400      0.832377
    20742.1000     45.661500      0.809197
    21077.6000     45.602200      0.786673
    21418.5000     45.537700      0.764788
    21765.0000     45.466800      0.743521
    22117.0000     45.388000      0.722858
    22474.7000     45.299100      0.702780
    22838.2000     45.197300      0.683270
    23207.6000     45.078000      0.664314
    23583.0000     44.934200      0.645895
    23964.4000     44.753900      0.627998
    24352.0000     44.514100      0.610608
    24745.9000     44.161200      0.593712
    25146.2000     43.513800      0.577294
    25513.9000     35.767200      0.562829
    25514.1000     35.767400      3.561690
    25552.9000     41.459300      3.553300
    25966.2000     43.872900      3.465830
    26386.1000     44.546000      3.380000
    26812.9000     44.959800      3.295820
    27246.6000     45.259900      3.213290
    27687.3000     45.494900      3.132400
    28135.1000     45.687200      3.053140
    28590.2000     45.849200      2.975500
    29052.6000     45.988800      2.899480
    29522.5000     46.118000      2.825060
    30000.0000     46.192900      2.752220
#S 13 Al
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
       10.0000  -9999.000000      3.119900
       10.1617  -9999.000000      3.058220
       10.3261  -9999.000000      2.997760
       10.4931  -9999.000000      2.938500
       10.6628  -9999.000000      2.880410
       10.8353  -9999.000000      2.823470
       11.0106  -9999.000000      2.767660
       11.1886  -9999.000000      2.722000
       11.3696  -9999.000000      2.691480
       11.5535  -9999.000000      2.661290
       11.7404  -9999.000000      2.631450
       11.9303  -9999.000000      2.601950
       12.1232  -9999.000000      2.572770
       12.3193  -9999.000000      2.543920
       12.5186  -9999.000000      2.515390
       12.7210  -9999.000000      2.466680
       12.9268  -9999.000000      2.413730
       13.1359  -9999.000000      2.361920
       13.3483  -9999.000000      2.308980
       13.5642  -9999.000000      2.234050
